customer_id,name,gender,age,mobile,email,registration_date,membership_level,points,total_spent,last_purchase_date,address_district,visit_frequency,preferred_category
CUST001005,谷博超,F,21,062-28722859,lm1sbt.i3321@139.com,2023-12-12,gold,14707,32924.38,2024-11-28,Hongkou,Monthly,Electronics
CUST001006,古宇航,M,41,015-63751577,kutqrx64@21cn.com,2023-10-21,platinum,37321,4315.67,2024-06-11,Xuhui,Weekly,Food & Dining
CUST001007,荣奕泽,F,47,033-75617143,pv556@yahoo.com.cn,2023-06-17,silver,4368,68786.21,2025-10-30,Changning,Biweekly,Electronics
CUST001008,汗明轩,M,46,010-79278438,mawnuy.h7s65@yahoo.com.cn,2023-12-17,platinum,47927,10706.09,2024-10-08,Pudong,Biweekly,Food & Dining
CUST001009,屠斌,M,46,006-79475715,lm1sbt.tcvo1n98@sohu.com,2024-01-22,gold,6010,11883.5,2026-01-03,Changning,Monthly,Entertainment
CUST001010,及烨华,M,53,0273-84605960,k18to3_sbq@hotmail.com,2025-11-20,bronze,31,21566.14,2026-03-18,Xuhui,Weekly,Food & Dining
CUST001011,钭国英,F,38,059-28578079,lm141@tom.com,2025-02-16,silver,1090,9512.97,2025-02-23,Yangpu,Monthly,Entertainment
CUST001012,白明辉,F,18,070-29377815,ffxlmf.n44@yeah.net,2024-10-19,bronze,463,10966.85,2025-11-12,Changning,Rarely,Entertainment
CUST001013,尉凯瑞,F,40,19361839097,lia_inn99@foxmail.com,2023-02-02,silver,4648,758.35,2025-03-25,Yangpu,Daily,Home & Living
CUST001014,叶三锋,F,65,0701-12187560,jdc58@126.com,2023-04-28,gold,16285,49872.74,2025-09-03,Hongkou,Monthly,Electronics
CUST001015,厍家明,M,59,17793759117,knnmud78@qq.com,2025-05-24,gold,17897,58982.9,2025-06-26,Yangpu,Biweekly,Sports & Outdoors
CUST001016,强天翊,M,25,0970-02408621,lg0i4817@yahoo.cn,2025-12-16,platinum,41848,43485.91,2026-01-22,Pudong,Weekly,Fashion
CUST001017,邢紫林,F,48,15684837445,mzg_n54@139.com,2025-07-26,silver,2465,27408.7,2025-12-01,Jingan,Rarely,Food & Dining
CUST001018,东思淼,F,55,10725857273,vdak5x63@qq.com,2024-07-02,gold,14861,46429.18,2025-03-18,Jingan,Monthly,Fashion
CUST001019,茆国强,M,20,15951819887,oq3kgn.hm2gk4@21cn.com,2024-02-28,gold,14117,14592.44,2025-08-20,Xuhui,Rarely,Electronics
CUST001020,经炎彬,M,56,0569-85099820,hm1p8q_kle@outlook.com,2025-06-20,gold,12037,73861.88,2025-06-26,Changning,Biweekly,Home & Living
CUST001021,仲家明,F,36,15084321835,kfk.lar@sina.com,2025-12-11,silver,3084,93445.3,2026-03-22,Pudong,Daily,Sports & Outdoors
CUST001022,营家豪,F,28,17211989745,k8qscp_iyo86@21cn.com,2024-02-27,gold,17412,85592.4,2025-07-05,Changning,Biweekly,Fashion
CUST001023,麻宇轩,F,42,13550974042,k5mit69@21cn.com,2023-10-14,bronze,834,10163.22,2025-09-09,Jingan,Daily,Electronics
CUST001024,度蒙,F,29,066-55034604,gztmft45@foxmail.com,2025-06-28,silver,2460,63010.54,2025-08-25,Hongkou,Biweekly,Fashion
CUST001025,单于婷,M,31,0226-81793980,it6.ikl16@163.com,2024-08-03,bronze,439,71789.57,2025-11-05,Yangpu,Rarely,Fashion
CUST001026,恽家豪,M,19,13540161931,jzzgm3.nvs@qq.com,2026-03-09,platinum,34975,483.81,2026-03-17,Hongkou,Monthly,Fashion
CUST001027,嬴秀兰,M,40,0463-81880050,lm184@tom.com,2024-10-08,platinum,24946,6990.79,2025-05-24,Jingan,Rarely,Electronics
CUST001028,尉迟紫林,F,63,0422-58017996,puplgr56@139.com,2025-12-17,platinum,45743,8477.2,2026-01-04,Xuhui,Biweekly,Electronics
CUST001029,狄国辉,M,50,064-92729183,frekfk30@126.com,2024-03-27,silver,4627,3254.29,2024-08-04,Hongkou,Daily,Sports & Outdoors
CUST001030,濮阳苡沫,F,67,14135387166,ryd.thj51@hotmail.com,2024-01-02,silver,1608,50845.13,2026-02-04,Yangpu,Daily,Sports & Outdoors
CUST001031,郜振东,F,68,073-58045750,lg0to3.kfh74@outlook.com,2024-11-10,silver,1330,23231.21,2025-07-03,Jingan,Rarely,Electronics
CUST001032,悉诗雨,F,62,081-05597341,k88to361@gmail.com,2025-10-07,gold,9086,32962.02,2026-02-04,Jingan,Weekly,Entertainment
CUST001033,邬英,M,30,031-40918805,g7u11@yahoo.cn,2024-01-25,silver,1917,29582.95,2024-02-17,Xuhui,Monthly,Entertainment
CUST001034,厚勇,F,45,18294018934,k88to3_ghj8@gmail.com,2023-08-15,bronze,171,68576.48,2025-10-05,Xuhui,Rarely,Entertainment
CUST001035,时志明,F,61,009-85961448,uclgm3.n5f@foxmail.com,2023-08-25,silver,3384,75857.51,2024-08-19,Pudong,Monthly,Sports & Outdoors
CUST001036,义熙成,M,61,041-13711219,k7nggq15@yeah.net,2023-01-31,bronze,118,72781.03,2025-08-15,Yangpu,Daily,Food & Dining
CUST001037,伏家明,F,57,0464-24912424,h6lptf79@qq.com,2024-07-14,silver,3698,44220.28,2025-02-07,Hongkou,Weekly,Fashion
CUST001038,行远航,F,55,017-90447465,gcn.h96@hotmail.com,2024-08-09,bronze,198,61790.99,2025-11-08,Hongkou,Biweekly,Fashion
CUST001039,毕国兰,M,64,028-27121460,o1sg34.mle42@outlook.com,2023-09-20,gold,17545,10708.45,2025-04-24,Xuhui,Monthly,Entertainment
CUST001040,戴雨泽,M,48,16328216111,tw949@sohu.com,2024-10-28,gold,18817,4287.71,2025-05-13,Xuhui,Monthly,Food & Dining
CUST001041,抗嘉懿,M,31,0284-94573487,tgmo3v_fn3@21cn.com,2023-12-25,platinum,45830,93035.59,2025-02-02,Pudong,Biweekly,Sports & Outdoors
CUST001042,松娟,M,59,045-19817849,rn1kls.pip21@gmail.com,2025-11-20,gold,16725,3555.19,2026-01-30,Changning,Biweekly,Home & Living
CUST001043,邸宇航,F,43,12941597076,hn9lj1_fi6@hotmail.com,2023-02-18,bronze,955,6527.86,2025-05-07,Pudong,Rarely,Entertainment
CUST001044,礼彬,M,41,19115021663,h6lmyc27@21cn.com,2024-01-21,gold,12115,53258.66,2025-05-17,Hongkou,Weekly,Electronics
CUST001045,钮强,F,27,090-17430636,i2vlj1.fri@tom.com,2023-05-15,bronze,308,84192.71,2024-02-20,Jingan,Weekly,Electronics
CUST001046,伟思聪,F,57,037-10701282,irkj8n_ros64@sina.com,2026-02-17,gold,15566,26356.55,2026-03-02,Hongkou,Rarely,Sports & Outdoors
CUST001047,有国良,F,56,0456-01904299,tt4lo528@yahoo.com.cn,2024-01-11,gold,11565,76374.76,2025-10-02,Hongkou,Daily,Sports & Outdoors
CUST001048,叔敬彪,M,67,13682131651,lmfmhh_oah71@outlook.com,2024-07-03,silver,3424,84414.65,2026-01-19,Yangpu,Daily,Home & Living
CUST001049,朋昊然,M,39,12920959764,mvc_oa524@qq.com,2023-11-16,platinum,26551,32975.16,2025-09-22,Pudong,Monthly,Sports & Outdoors
CUST001050,字榕融,F,29,0793-17552408,tw9.tuk12@foxmail.com,2025-11-20,platinum,29751,80186.58,2026-02-25,Pudong,Daily,Electronics
CUST001051,巧义轩,M,23,089-74389594,u6mgge12@139.com,2024-03-11,bronze,345,42687.83,2024-06-12,Xuhui,Biweekly,Entertainment
CUST001052,许志明,F,54,15576269300,gcn_tfa11@tom.com,2026-03-01,gold,10975,61172.66,2026-03-23,Jingan,Rarely,Electronics
CUST001053,吕珈,F,55,0716-21622302,rn1le897@yahoo.cn,2025-05-02,platinum,36388,27378.93,2026-01-16,Jingan,Rarely,Fashion
CUST001054,巧佳琪,M,30,014-02277981,lm1sds.l5zto350@gmail.com,2023-11-15,gold,7028,55874.46,2024-12-01,Changning,Biweekly,Fashion
CUST001055,邹超栋,F,53,077-30513070,ffxlmf80@tom.com,2024-08-27,gold,11610,72143.2,2026-02-11,Xuhui,Rarely,Home & Living
CUST001056,舜玉珍,M,69,18329169188,j3a.fgp@vip.qq.com,2023-06-02,gold,13216,43008.5,2023-07-20,Xuhui,Biweekly,Entertainment
CUST001057,丛浩辰,F,31,024-96985056,ireh6l94@tom.com,2023-12-15,bronze,891,55179.34,2024-09-27,Jingan,Daily,Home & Living
CUST001058,申丽萍,F,19,15093709211,puplgr.qx8@hotmail.com,2025-10-20,bronze,555,99412.06,2026-02-23,Xuhui,Daily,Food & Dining
CUST001059,烟瑞霖,M,41,15274321379,mtlg34.mlj@tom.com,2023-04-16,platinum,34622,17947.05,2025-04-24,Jingan,Daily,Electronics
CUST001060,奚婷,F,40,0075-77449915,knnrqi56@tom.com,2025-09-26,silver,1019,32810.08,2026-01-09,Hongkou,Monthly,Fashion
CUST001061,蓝耀杰,M,35,14472314542,jdc.hqy9@yahoo.com.cn,2024-03-12,silver,2795,57110.13,2025-08-21,Hongkou,Biweekly,Sports & Outdoors
CUST001062,原昊焱,M,66,050-30363507,i8lv9r_r2q@qq.com,2023-04-06,silver,4968,10056.11,2025-04-23,Yangpu,Daily,Fashion
CUST001063,桂宇,M,59,19284729070,g6nmzi94@foxmail.com,2025-08-14,bronze,733,22257.87,2025-12-29,Yangpu,Daily,Home & Living
CUST001064,圭天娇,M,25,14613945517,fvpts4_kj333@gmail.com,2023-07-03,silver,4142,59225.87,2025-11-24,Xuhui,Daily,Fashion
CUST001065,检浩宇,M,62,10382840094,ixjk5q91@hotmail.com,2025-12-06,gold,15702,22173.67,2026-01-22,Hongkou,Daily,Home & Living
CUST001066,长孙义轩,M,42,023-14015109,tgmo3v38@gmail.com,2024-08-01,gold,6640,62452.14,2025-02-27,Xuhui,Monthly,Electronics
CUST001067,苑俊凯,F,43,056-66036636,my241@163.com,2024-03-14,bronze,389,13006.65,2025-01-28,Changning,Biweekly,Home & Living
CUST001068,昂浩然,M,36,049-47883099,h6lkjv_k0m@yeah.net,2023-04-25,platinum,33871,79703.62,2023-11-12,Pudong,Daily,Sports & Outdoors
CUST001069,阳海燕,M,49,19863316780,fozmy2_oe8@gmail.com,2024-07-30,silver,1215,44068.7,2025-03-14,Yangpu,Weekly,Sports & Outdoors
CUST001070,宋语桐,F,29,0042-34482953,i1cuji.ojx@yeah.net,2025-10-05,gold,18787,79062.75,2026-03-02,Pudong,Monthly,Fashion
CUST001071,夙昊强,M,48,014-24965383,ixjk5q36@vip.qq.com,2025-09-24,bronze,840,88565.5,2025-10-24,Yangpu,Biweekly,Entertainment
CUST001072,声帅,M,53,077-64551799,fg9_pgh@outlook.com,2023-02-05,gold,6812,71048.91,2025-09-09,Hongkou,Biweekly,Electronics
CUST001073,虢建国,M,58,082-05214993,pv5.fl642@foxmail.com,2024-09-20,gold,11435,63258.21,2025-08-10,Pudong,Biweekly,Fashion
CUST001074,腾国琴,F,67,0587-26862682,klepv5_ldu@163.com,2023-11-12,platinum,41034,14004.31,2026-02-01,Hongkou,Weekly,Food & Dining
CUST001075,姬雨泽,M,65,003-91232239,k4ti7b_nh7@vip.qq.com,2025-07-08,platinum,49765,48179.14,2026-02-26,Hongkou,Monthly,Home & Living
CUST001076,飞浩轩,M,30,0121-76964143,lm1md279@yeah.net,2024-09-03,bronze,281,36540.27,2025-01-18,Jingan,Daily,Electronics
CUST001077,暴思佳,M,49,0587-99247624,knnlo53@hotmail.com,2024-02-22,bronze,23,19842.77,2026-03-06,Jingan,Rarely,Electronics
CUST001078,苗晓博,M,60,18685558235,k18iui_pxc56@163.com,2025-11-04,silver,4347,60035.18,2025-12-06,Pudong,Daily,Electronics
CUST001079,薄果,F,19,0167-69244547,o1sg34_i8l@yahoo.cn,2025-04-06,bronze,190,30164.31,2026-02-19,Jingan,Rarely,Entertainment
CUST001080,虞英,M,66,054-17904852,j3a65@163.com,2025-01-09,platinum,35063,86548.35,2025-05-14,Yangpu,Daily,Sports & Outdoors
CUST001081,皇甫沐阳,M,53,10287801442,o1sg34.r1w@sohu.com,2023-10-17,gold,9443,96791.78,2024-01-19,Pudong,Rarely,Home & Living
CUST001082,崇军,M,27,052-18701405,irkj8n70@outlook.com,2024-12-23,silver,2340,43867.69,2025-07-28,Xuhui,Monthly,Electronics
CUST001083,汲珈,F,34,0031-85517462,p0i50@yeah.net,2025-08-23,gold,16881,30022.23,2026-01-03,Jingan,Weekly,Home & Living
CUST001084,原国珍,M,49,17866911333,hss_ngo59@163.com,2025-01-10,bronze,707,4839.86,2025-05-16,Hongkou,Weekly,Sports & Outdoors
CUST001085,后榕融,F,27,082-44974812,gcn_too@163.com,2023-05-14,platinum,32513,90541.75,2025-04-11,Jingan,Biweekly,Fashion
CUST001086,项思佳,M,28,12959416558,mzitue.oet@163.com,2025-12-12,platinum,33595,9617.27,2025-12-28,Yangpu,Monthly,Electronics
CUST001087,却烨磊,F,56,0908-32459722,h6luc914@foxmail.com,2025-09-17,gold,6946,99771.03,2026-01-03,Hongkou,Weekly,Home & Living
CUST001088,五慧,F,54,0701-94611976,gcn5@yahoo.cn,2025-12-16,gold,16934,45667.24,2026-02-08,Pudong,Weekly,Food & Dining
CUST001089,幸俊熙,F,38,050-85215170,gs2k3443@gmail.com,2025-05-24,silver,2557,21900.25,2026-01-06,Yangpu,Biweekly,Electronics
CUST001090,让安琪,M,51,14389213339,o97sbt86@139.com,2023-01-24,gold,15239,33223.92,2024-01-21,Yangpu,Biweekly,Home & Living
CUST001091,褚丽萍,F,70,0840-47206994,hvbhvb.p2l@outlook.com,2026-02-27,silver,2549,72499.63,2026-03-15,Changning,Biweekly,Electronics
CUST001092,公思聪,F,60,0307-32137681,frekfk64@sohu.com,2024-03-26,platinum,36722,19863.8,2025-04-11,Yangpu,Biweekly,Home & Living
CUST001093,房诚,M,22,0800-12377315,tdcsbt.gl443@vip.qq.com,2025-06-07,platinum,43176,55169.96,2025-08-12,Pudong,Monthly,Fashion
CUST001094,速国辉,M,33,0448-89278444,lm1sds77@foxmail.com,2024-02-03,silver,1107,39876.63,2026-03-07,Changning,Daily,Entertainment
CUST001095,缪婷方,M,18,0736-83870499,q6x.rot@tom.com,2024-03-20,silver,1154,34101.14,2025-12-28,Hongkou,Monthly,Home & Living
CUST001096,泰玉英,F,34,026-33572332,lj1ljf_gdg15@yahoo.cn,2025-07-26,platinum,42395,22077.58,2025-09-03,Pudong,Monthly,Home & Living
CUST001097,荀峻熙,F,46,0553-04754603,mzg.uj5@tom.com,2023-05-09,bronze,263,60611.72,2025-02-18,Xuhui,Weekly,Home & Living
CUST001098,姒萍,F,61,15001116410,fgdpt816@hotmail.com,2025-10-30,platinum,36273,56853.62,2026-03-28,Xuhui,Biweekly,Electronics
CUST001099,隐擎宇,F,18,16486485055,hm1p8q.keb@sina.com,2024-09-09,gold,8280,42965.32,2025-11-11,Xuhui,Rarely,Fashion
CUST001100,答帅,F,54,0844-41555201,ixjh6l.rp313@vip.qq.com,2024-06-04,platinum,39567,83916.71,2026-01-01,Pudong,Biweekly,Electronics
CUST001101,性黎昕,M,55,16077424834,fozmy2_u06@163.com,2023-11-16,gold,5136,8001.29,2025-11-26,Pudong,Biweekly,Fashion
CUST001102,类健雄,M,61,003-92227298,tw9.gw4@sina.com,2023-11-04,silver,1489,14933.34,2025-12-01,Jingan,Daily,Electronics
CUST001103,歧瑾瑜,F,67,0604-35317016,i2xmy2.laj@yeah.net,2023-06-21,platinum,48352,93892.92,2024-09-22,Xuhui,Rarely,Food & Dining
CUST001104,赫连国芳,M,20,18231185575,fselj5.mk18@tom.com,2023-03-01,platinum,38876,85355.16,2025-08-04,Xuhui,Weekly,Entertainment
CUST001105,检静怡,F,35,14743543989,l5vizl_fk618@tom.com,2025-11-12,platinum,23682,27086.11,2026-01-18,Hongkou,Weekly,Fashion
CUST001106,农钰轩,F,58,0908-24802323,ts5hvb57@163.com,2025-10-13,bronze,754,8690.81,2026-01-31,Xuhui,Monthly,Electronics
CUST001107,庹伟宸,M,69,001-89602874,k8qkfk.fk9@outlook.com,2024-04-07,silver,2399,87273.48,2025-06-22,Xuhui,Rarely,Home & Living
CUST001108,旅治文,M,55,007-34577231,ob5j6i_pvnhr09@gmail.com,2025-07-24,silver,2541,2172.96,2026-02-09,Jingan,Biweekly,Home & Living
CUST001109,历金鑫,F,18,17714018199,tbf.u5824@21cn.com,2024-09-11,platinum,29708,4792.27,2025-07-20,Hongkou,Daily,Food & Dining
CUST001110,厍志强,M,68,084-66302262,k5mit6.nevn57@yeah.net,2024-02-16,gold,10228,5357.05,2025-01-19,Changning,Rarely,Fashion
CUST001111,频雪,M,42,15455405408,lia_poy83@sina.com,2024-12-01,bronze,617,99233.57,2025-08-23,Hongkou,Biweekly,Home & Living
CUST001112,戢奕辰,F,20,020-53860448,knnk88.ley@qq.com,2024-09-26,bronze,770,54101.86,2025-05-31,Jingan,Rarely,Fashion
CUST001113,纪鹤轩,F,27,047-42151853,k8qkfk9@gmail.com,2023-04-23,silver,2229,6556.48,2024-02-26,Pudong,Monthly,Food & Dining
CUST001114,贰沐辰,F,33,11483126032,tum.kdt59@tom.com,2025-02-28,gold,15411,67777.31,2026-01-04,Hongkou,Rarely,Fashion
CUST001115,典语汐,F,41,0016-46855612,knnlm134@gmail.com,2024-02-29,gold,13914,44153.41,2024-11-18,Hongkou,Weekly,Entertainment
CUST001116,广雨涵,F,54,056-38737135,fu177@sohu.com,2023-10-23,gold,19220,40104.88,2025-11-10,Xuhui,Weekly,Fashion
CUST001117,庞浩轩,F,39,15645913594,knnhot.fjg54@foxmail.com,2023-07-09,platinum,36694,46084.31,2023-10-30,Changning,Monthly,Entertainment
CUST001118,苏思源,M,48,16101494759,h6lgge_fk644@yahoo.com.cn,2025-01-03,bronze,162,2904.41,2025-08-13,Pudong,Daily,Home & Living
CUST001119,苟正豪,F,56,0014-29336745,rydkjv_ijr@qq.com,2023-03-23,gold,17991,89994.17,2023-03-24,Yangpu,Biweekly,Electronics
CUST001120,霜雨涵,M,38,12048538062,pw7lj116@126.com,2025-11-04,gold,13044,6262.9,2025-11-16,Changning,Weekly,Electronics
CUST001121,香浩辰,F,53,016-14118107,k7znlr.jgf@tom.com,2023-06-02,silver,4424,68097.12,2025-06-27,Hongkou,Rarely,Fashion
CUST001122,沈国良,F,25,0738-92420018,rmi.kem@yeah.net,2025-09-05,silver,4178,21556.41,2025-09-24,Xuhui,Rarely,Fashion
CUST001123,阳立伟,M,25,094-76872901,ffxlmf99@yeah.net,2023-07-10,bronze,738,62424.27,2024-11-16,Xuhui,Biweekly,Home & Living
CUST001124,敬雪松,F,41,0030-42851204,k241@139.com,2025-05-01,bronze,87,49952.46,2026-01-13,Hongkou,Monthly,Entertainment
CUST001125,仉懿轩,M,43,002-47558042,tbf_gsw65@139.com,2023-06-15,gold,15383,13640.62,2023-11-13,Jingan,Weekly,Food & Dining
CUST001126,广靖琪,M,18,002-57876598,tt4l5v_lqd@qq.com,2024-09-08,platinum,22742,52614.39,2025-08-25,Hongkou,Daily,Electronics
CUST001127,楼懿轩,M,62,088-96134322,lh7lnf.pu7@139.com,2024-07-22,silver,2014,35083.85,2025-02-23,Jingan,Weekly,Electronics
CUST001128,沈语桐,M,51,030-03343400,ireg4b.lat@sina.com,2023-10-28,gold,11869,95834.22,2026-01-31,Pudong,Monthly,Food & Dining
CUST001129,楚昊然,F,46,0234-67379011,mtlpv5_tqn58@foxmail.com,2023-07-18,gold,15762,32489.04,2025-11-07,Yangpu,Monthly,Home & Living
CUST001130,聊哲新,F,18,0635-58108592,lmfmhh.hmv@yahoo.cn,2023-12-20,platinum,49220,52491.67,2026-01-22,Yangpu,Daily,Fashion
CUST001131,东方宇,F,24,0174-21186141,q6x43@sohu.com,2023-07-11,silver,4229,79112.49,2024-05-25,Xuhui,Rarely,Sports & Outdoors
CUST001132,闭聪健,M,31,036-46217480,pybsbt.mk170@yeah.net,2024-03-08,bronze,665,26876.19,2024-08-06,Changning,Daily,Fashion
CUST001133,弥睿渊,M,27,19963980476,u5290@gmail.com,2025-03-06,silver,2969,82314.29,2025-10-26,Xuhui,Rarely,Electronics
CUST001134,大秀珍,M,27,005-53763911,rydkjv5@outlook.com,2026-02-11,gold,17212,35612.12,2026-03-11,Xuhui,Rarely,Electronics
CUST001135,郝浩辰,M,60,12225079782,ssxtbf.im078@yahoo.com.cn,2026-03-16,platinum,29650,80987.45,2026-03-30,Pudong,Biweekly,Electronics
CUST001136,出国辉,F,38,13666332882,lm1.kd75@163.com,2023-06-19,bronze,675,97050.24,2023-10-26,Yangpu,Weekly,Sports & Outdoors
CUST001137,奕国强,M,43,14126081991,i1clo5.oe86@sohu.com,2025-07-11,silver,1724,58146.7,2026-01-22,Hongkou,Monthly,Home & Living
CUST001138,班美方,F,61,19534425673,uclgm3_rxg@sina.com,2024-01-15,gold,16157,78732.6,2024-01-21,Xuhui,Rarely,Electronics
CUST001139,阿立伟,F,45,13269257630,k1zu0c.gjv@yahoo.com.cn,2023-05-15,platinum,45311,42485.57,2025-05-14,Xuhui,Rarely,Food & Dining
CUST001140,廉梓晨,F,57,16113817303,lm153@sohu.com,2025-11-30,bronze,609,54298.36,2025-12-22,Hongkou,Monthly,Fashion
CUST001141,摩振家,F,34,033-68785451,k8qlqi95@gmail.com,2025-01-15,gold,17508,87446.09,2025-11-04,Hongkou,Weekly,Fashion
CUST001142,蛮鹏,F,25,047-51600327,ireh6l_kdo@sohu.com,2025-08-15,bronze,770,11513.07,2026-01-30,Yangpu,Rarely,Electronics
CUST001143,鄞擎苍,F,30,0575-59861845,knnrmi46@outlook.com,2025-12-11,bronze,315,45160.08,2026-03-18,Changning,Rarely,Electronics
CUST001144,昂国华,M,45,081-69803378,knnk8860@yahoo.com.cn,2023-09-04,gold,15412,97474.04,2024-07-05,Yangpu,Daily,Electronics
CUST001145,凭珈,F,54,12116760050,i2v24@outlook.com,2025-09-23,gold,17157,83288.58,2025-11-09,Xuhui,Daily,Food & Dining
CUST001146,洪国强,M,29,031-70059655,h6lpv573@tom.com,2024-10-11,bronze,938,58917.08,2024-10-12,Jingan,Monthly,Sports & Outdoors
CUST001147,何思源,F,27,006-49132875,pd6fvp14@21cn.com,2024-04-16,silver,1301,68442.57,2025-05-26,Jingan,Daily,Food & Dining
CUST001148,兰梓睿,F,61,13964503337,tt691@21cn.com,2025-10-16,gold,5025,77874.6,2026-01-20,Jingan,Daily,Electronics
CUST001149,函志强,F,26,10379284258,ts5tbf92@163.com,2023-03-07,gold,6180,70630.1,2026-03-06,Hongkou,Weekly,Sports & Outdoors
CUST001150,寻梓诚,M,42,0697-68654165,lg0i48_uwx@qq.com,2023-09-19,silver,3312,88002.74,2025-04-10,Changning,Biweekly,Entertainment
CUST001151,资国华,F,54,12621133289,lmfmhh11@yahoo.com.cn,2025-07-05,platinum,48425,96161.76,2025-09-18,Changning,Rarely,Home & Living
CUST001152,厚健雄,M,54,0965-44212139,tt699@126.com,2025-07-10,gold,9872,64120.89,2025-09-04,Xuhui,Daily,Home & Living
CUST001153,印雪,M,23,12859342152,k8853@gmail.com,2024-11-04,gold,12075,52470.45,2025-05-12,Hongkou,Rarely,Food & Dining
CUST001154,令狐立轩,F,66,0642-26093180,pgknz932@sohu.com,2025-05-19,silver,3053,69534.95,2026-02-22,Pudong,Biweekly,Entertainment
CUST001155,汤俊驰,F,59,17271599527,i1crqi.iko@foxmail.com,2023-11-28,gold,7581,45010.92,2024-04-24,Pudong,Biweekly,Food & Dining
CUST001156,刀玉英,M,62,016-88069110,fh5q3123@foxmail.com,2024-01-06,bronze,398,97570.54,2025-04-03,Pudong,Monthly,Food & Dining
CUST001157,鄂颖,F,55,12479172778,j8n_of524@yahoo.cn,2024-11-04,silver,2697,97653.79,2024-12-13,Changning,Rarely,Electronics
CUST001158,拉雅婷,M,18,0229-84771794,ptf.kem11@yeah.net,2026-01-29,platinum,33364,40419.23,2026-02-07,Yangpu,Weekly,Entertainment
CUST001159,其治涛,F,48,19507779638,knnrmi33@yeah.net,2024-02-05,platinum,31486,2875.32,2025-07-25,Pudong,Monthly,Sports & Outdoors
CUST001160,蚁辉,M,20,16971442535,pv5_lka18@vip.qq.com,2025-07-21,bronze,454,42504.49,2025-12-05,Yangpu,Monthly,Electronics
CUST001161,不立果,M,28,0597-34339815,ttbtw929@outlook.com,2025-03-02,bronze,992,66899.32,2025-08-11,Pudong,Weekly,Food & Dining
CUST001162,奈梓馨,F,57,0933-91982946,g6cpv596@163.com,2026-03-06,silver,3054,58708.21,2026-03-21,Pudong,Monthly,Home & Living
CUST001163,融俊熙,M,35,0470-54014719,kfk.ghr1@139.com,2025-05-14,gold,17363,47157.92,2025-08-29,Pudong,Monthly,Home & Living
CUST001164,善若汐,F,65,008-00615340,gs2k3413@qq.com,2026-02-23,platinum,20801,83121.6,2026-02-28,Yangpu,Daily,Sports & Outdoors
CUST001165,谷宇泽,M,65,088-94558500,prn.j60@21cn.com,2024-05-25,silver,4590,17278.57,2024-06-04,Changning,Weekly,Fashion
CUST001166,边丹,M,54,0014-06136957,h6linn.ski@163.com,2024-10-24,platinum,41581,22296.39,2025-10-31,Jingan,Daily,Sports & Outdoors
CUST001167,员国栋,F,31,0426-40319391,gs2k34.ggy@sina.com,2025-12-18,gold,17127,89962.31,2026-02-08,Hongkou,Biweekly,Sports & Outdoors
CUST001168,战远航,F,40,11256809026,jdc_u0m10@foxmail.com,2023-07-09,platinum,35641,55083.13,2024-10-16,Changning,Daily,Fashion
CUST001169,依思佳,F,63,0224-66675319,lg0sds.is860@sohu.com,2023-02-12,silver,4951,44094.98,2023-10-17,Pudong,Monthly,Home & Living
CUST001170,茹娟,M,53,035-88371765,lm1.lr467@yeah.net,2024-10-17,bronze,985,95897.53,2025-12-14,Xuhui,Monthly,Home & Living
CUST001171,回鑫,M,65,0902-52417981,tt6kfy_u4b@yahoo.cn,2026-01-13,platinum,49982,18627.29,2026-02-02,Pudong,Biweekly,Fashion
CUST001172,菅明辉,M,18,0450-83465309,mtlpv576@163.com,2025-06-18,gold,6499,4633.69,2025-07-26,Yangpu,Daily,Fashion
CUST001173,纳绍齐,F,42,0817-78767526,k5qscp.se1@vip.qq.com,2025-10-01,bronze,785,48754.44,2025-11-26,Changning,Daily,Electronics
CUST001174,卑振东,M,53,074-65455948,h6lmvh_g6l@outlook.com,2024-09-17,gold,12688,16233.74,2025-08-01,Yangpu,Rarely,Sports & Outdoors
CUST001175,戎国芳,M,19,14029709442,kutqrx.i1n@163.com,2025-02-27,silver,4823,16486.83,2025-10-15,Hongkou,Biweekly,Sports & Outdoors
CUST001176,斋癸霖,M,28,0053-88297103,h6lo1s4@outlook.com,2024-08-02,bronze,974,34152.17,2026-01-27,Yangpu,Monthly,Food & Dining
