customer_id,gender,age,annual_income,spending_score,member_tier,visit_frequency,preferred_category,total_visits_last_year,total_spent_last_year,email,phone,address_district,signup_date,last_visit_date
"CUST000958","Male","37","53388","3","Silver","Rarely","Fashion","1","641","customer958@example.com","13800000958","Xuhui","2024-09-13","2026-03-04"
"CUST000959","Female","27","94735","5","Platinum","Monthly","Home & Living","14","26526","customer959@example.com","13800000959","Minhang","2023-01-10","2026-02-27"
"CUST000960","Male","19","142089","5","Silver","Quarterly","Food & Dining","7","19892","customer960@example.com","13800000960","Minhang","2023-11-01","2026-02-17"
"CUST000961","Male","37","181009","2","Bronze","Quarterly","Electronics","7","10137","customer961@example.com","13800000961","Pudong","2023-06-27","2026-03-05"
"CUST000962","Male","29","135480","3","Gold","Quarterly","Home & Living","6","9755","customer962@example.com","13800000962","Huangpu","2024-08-25","2026-03-14"
"CUST000963","Male","57","250783","1","Bronze","Biweekly","Sports & Outdoors","36","36113","customer963@example.com","13800000963","Jingan","2023-12-28","2026-02-18"
"CUST000964","Male","43","51631","2","Silver","Rarely","Food & Dining","1","413","customer964@example.com","13800000964","Changning","2023-07-26","2026-03-05"
"CUST000965","Male","30","119091","4","Silver","Weekly","Food & Dining","71","135287","customer965@example.com","13800000965","Xuhui","2025-11-18","2026-03-10"
"CUST000966","Male","34","66382","5","Bronze","Quarterly","Fashion","6","7966","customer966@example.com","13800000966","Pudong","2023-04-04","2026-02-27"
"CUST000967","Female","27","93546","2","Bronze","Biweekly","Fashion","22","16464","customer967@example.com","13800000967","Minhang","2023-01-06","2026-02-28"
"CUST000968","Female","39","89353","4","Silver","Quarterly","Electronics","5","7148","customer968@example.com","13800000968","Jingan","2023-01-27","2026-03-10"
"CUST000969","Male","37","21579","5","Platinum","Weekly","Fashion","67","28916","customer969@example.com","13800000969","Pudong","2025-02-07","2026-02-13"
"CUST000970","Male","29","36702","4","Silver","Quarterly","Home & Living","6","3523","customer970@example.com","13800000970","Changning","2025-02-28","2026-03-14"
"CUST000971","Male","41","276041","1","Silver","Weekly","Food & Dining","68","75083","customer971@example.com","13800000971","Pudong","2025-10-07","2026-02-16"
"CUST000972","Male","59","118164","5","Platinum","Weekly","Home & Living","44","103984","customer972@example.com","13800000972","Jingan","2023-07-21","2026-02-20"
"CUST000973","Male","40","37491","1","Silver","Rarely","Food & Dining","3","450","customer973@example.com","13800000973","Minhang","2023-07-24","2026-02-14"
"CUST000974","Male","44","44139","4","Bronze","Monthly","Food & Dining","12","8475","customer974@example.com","13800000974","Minhang","2024-03-11","2026-03-06"
"CUST000975","Male","27","141233","2","Silver","Monthly","Beauty & Cosmetics","16","18078","customer975@example.com","13800000975","Xuhui","2023-05-15","2026-02-25"
"CUST000976","Female","34","72234","4","Gold","Weekly","Food & Dining","58","67033","customer976@example.com","13800000976","Pudong","2023-11-06","2026-03-13"
"CUST000977","Female","25","31833","3","Silver","Biweekly","Entertainment","21","8022","customer977@example.com","13800000977","Changning","2024-12-27","2026-03-14"
"CUST000978","Male","25","111125","2","Bronze","Rarely","Books & Stationery","1","889","customer978@example.com","13800000978","Pudong","2025-09-17","2026-02-17"
"CUST000979","Male","35","138470","2","Bronze","Rarely","Beauty & Cosmetics","1","1108","customer979@example.com","13800000979","Huangpu","2024-02-12","2026-03-11"
"CUST000980","Male","22","44230","5","Silver","Rarely","Books & Stationery","1","885","customer980@example.com","13800000980","Pudong","2025-04-05","2026-02-23"
"CUST000981","Male","40","137622","4","Silver","Quarterly","Food & Dining","5","11010","customer981@example.com","13800000981","Minhang","2025-06-23","2026-03-03"
"CUST000982","Male","28","27970","3","Platinum","Biweekly","Entertainment","30","10069","customer982@example.com","13800000982","Jingan","2024-11-10","2026-03-11"
"CUST000983","Female","45","83138","2","Silver","Biweekly","Food & Dining","38","25274","customer983@example.com","13800000983","Pudong","2025-11-28","2026-03-06"
"CUST000984","Female","24","77022","2","Gold","Quarterly","Beauty & Cosmetics","5","3081","customer984@example.com","13800000984","Xuhui","2023-05-26","2026-02-25"
"CUST000985","Male","26","34073","4","Platinum","Quarterly","Food & Dining","7","3816","customer985@example.com","13800000985","Huangpu","2023-09-08","2026-03-13"
"CUST000986","Male","68","59664","1","Platinum","Rarely","Sports & Outdoors","1","239","customer986@example.com","13800000986","Jingan","2025-08-07","2026-02-25"
"CUST000987","Female","50","283022","3","Silver","Biweekly","Food & Dining","26","88303","customer987@example.com","13800000987","Changning","2024-12-23","2026-03-09"
"CUST000988","Male","35","78147","1","Silver","Monthly","Books & Stationery","18","5627","customer988@example.com","13800000988","Jingan","2025-05-24","2026-02-25"
"CUST000989","Female","32","39518","1","Gold","Weekly","Entertainment","76","12013","customer989@example.com","13800000989","Xuhui","2025-04-18","2026-03-04"
"CUST000990","Female","41","106991","5","Bronze","Biweekly","Electronics","32","68474","customer990@example.com","13800000990","Minhang","2025-12-21","2026-03-09"
"CUST000991","Female","18","75086","1","Bronze","Monthly","Beauty & Cosmetics","15","4505","customer991@example.com","13800000991","Huangpu","2025-07-23","2026-02-18"
"CUST000992","Female","25","28314","4","Gold","Biweekly","Food & Dining","24","10873","customer992@example.com","13800000992","Minhang","2025-07-01","2026-03-09"
"CUST000993","Male","45","34111","5","Gold","Quarterly","Home & Living","7","4776","customer993@example.com","13800000993","Huangpu","2024-09-05","2026-03-14"
"CUST000994","Male","32","87001","5","Gold","Biweekly","Food & Dining","34","59161","customer994@example.com","13800000994","Pudong","2025-06-21","2026-03-03"
"CUST000995","Female","23","68162","4","Bronze","Monthly","Fashion","17","18540","customer995@example.com","13800000995","Changning","2024-03-10","2026-02-21"
"CUST000996","Male","20","89242","2","Platinum","Weekly","Sports & Outdoors","67","47834","customer996@example.com","13800000996","Huangpu","2025-03-01","2026-02-15"
"CUST000997","Male","57","62108","5","Bronze","Rarely","Food & Dining","2","2484","customer997@example.com","13800000997","Huangpu","2025-06-21","2026-03-02"
"CUST000998","Male","21","45037","1","Platinum","Rarely","Sports & Outdoors","3","540","customer998@example.com","13800000998","Jingan","2024-09-25","2026-02-18"
"CUST000999","Female","27","77877","3","Gold","Weekly","Books & Stationery","54","50464","customer999@example.com","13800000999","Minhang","2024-04-08","2026-02-22"
"CUST001000","Female","26","105678","1","Platinum","Rarely","Home & Living","1","423","customer1000@example.com","13800001000","Changning","2025-08-04","2026-03-04"
